-3.679542e+06,1.260928e+10
-3.664794e+06,3.074631e+10
-3.650046e+06,6.752894e+09
-3.635299e+06,-3.165660e+10
-3.620551e+06,-4.818632e+10
-3.605803e+06,2.794106e+10
-3.591056e+06,-3.337773e+10
-3.576308e+06,1.585115e+09
-3.561560e+06,8.742901e+10
-3.546813e+06,2.020122e+10
-3.532065e+06,-7.219314e+09
-3.517317e+06,1.302803e+10
-3.502570e+06,1.554513e+10
-3.487822e+06,5.882231e+09
-3.473074e+06,-3.724767e+10
-3.458327e+06,1.995550e+10
-3.443579e+06,2.210946e+10
-3.428831e+06,-6.684563e+09
-3.414084e+06,4.509131e+09
-3.399336e+06,1.825007e+10
-3.384588e+06,-2.930992e+10
-3.369841e+06,-3.459743e+10
-3.355093e+06,-2.971397e+10
-3.340345e+06,1.263543e+10
-3.325598e+06,4.577644e+10
-3.310850e+06,-2.339341e+10
-3.296102e+06,-3.654730e+10
-3.281355e+06,6.085918e+09
-3.266607e+06,5.708593e+09
-3.251859e+06,-2.485752e+10
-3.237112e+06,1.193581e+10
-3.222364e+06,-1.223341e+10
-3.207616e+06,2.652906e+09
-3.192869e+06,-2.565969e+10
-3.178121e+06,-2.767935e+10
-3.163373e+06,1.106947e+09
-3.148626e+06,2.729689e+10
-3.133878e+06,2.383237e+10
-3.119130e+06,1.275047e+10
-3.104383e+06,7.318754e+10
-3.089635e+06,-1.653653e+10
-3.074888e+06,-1.426826e+10
-3.060140e+06,2.267142e+10
-3.045392e+06,-1.445458e+10
-3.030645e+06,-8.921783e+09
-3.015897e+06,1.048690e+09
-3.001149e+06,-1.850056e+10
-2.986402e+06,-1.319451e+10
-2.971654e+06,-3.409784e+09
-2.956906e+06,-1.013441e+10
-2.942159e+06,2.552275e+10
-2.927411e+06,8.862236e+09
-2.912663e+06,7.367847e+09
-2.897916e+06,-6.370014e+09
-2.883168e+06,-3.560017e+10
-2.868420e+06,2.650029e+10
-2.853673e+06,-4.753345e+09
-2.838925e+06,-2.484779e+10
-2.824177e+06,2.279344e+10
-2.809430e+06,-4.735749e+10
-2.794682e+06,-3.880883e+10
-2.779934e+06,8.893275e+09
-2.765187e+06,2.415214e+10
-2.750439e+06,3.586000e+10
-2.735691e+06,-1.039222e+09
-2.720944e+06,4.165072e+09
-2.706196e+06,8.695934e+09
-2.691448e+06,-1.789472e+10
-2.676701e+06,-3.615413e+09
-2.661953e+06,-2.002896e+10
-2.647205e+06,-3.435495e+10
-2.632458e+06,-4.183433e+10
-2.617710e+06,-3.882178e+09
-2.602962e+06,3.708692e+09
